"Probename"	"Gene Symbol"	"sh-GFP"	"sh-JAK2-shRNA1"	"sh-JAK2-shRNA2"	"shRNA-control"
"219467_at"	"FLJ20125"	109.345789833333	120.009054266667	123.7273086	109.3249139
"219468_s_at"	"CUEDC1"	23.3213349133333	22.3796470066667	21.59049854	21.8450563133333
"219469_at"	"DNCH2"	41.26016548	45.1690339633333	37.7109562866667	41.93583866
"219470_x_at"	"CCNJ"	142.715597233333	125.3100353	118.894651233333	125.937661296667
"219471_at"	"C13orf18"	22.5171015633333	23.7017129033333	24.44190947	22.18893857
"219472_at"	"MGC11266"	34.8627122566667	38.4032303766667	38.1452728333333	36.5514167833333
"219473_at"	"GDAP2"	38.56045027	34.4012621233333	36.2414113266667	38.62592808
"219474_at"	"TTMP"	140.655694933333	146.8116519	168.938342166667	143.068717466667
"219475_at"	"OKL38"	34.6089500933333	44.7223010566667	46.5377669166667	38.1892633566667
"219476_at"	"C1orf116"	28.4089411333333	29.9003453233333	30.09553952	28.3312411133333
"219477_s_at"	"THSD1 /// THSD1P"	61.60947099	56.8720071433333	49.9519299433333	74.3919842366667
"219478_at"	"WFDC1"	798.211845333333	892.114738266667	1003.5901577	851.6523953
"219479_at"	"KDELC1"	121.9416156	116.061155466667	139.915366133333	121.8890642
"219480_at"	"SNAI1"	34.0872098333333	35.3458555533333	36.5385206833333	34.9508088133333
"219481_at"	"TTC13"	160.0618	157.6312002	163.045967933333	152.9584246
"219482_at"	"C21orf18"	90.09914474	56.6165898966667	54.75170897	83.7331175433333
"219483_s_at"	"PORCN"	34.12164728	34.11424949	30.3447370266667	31.1514043633333
"219484_at"	"HCFC2"	61.9220314233333	69.1163932866667	68.8241217633333	62.8410759066667
"219485_s_at"	"PSMD10"	763.776547433333	796.7051163	843.914016366667	749.310419333333
"219486_at"	"DUS2L"	85.3478037366667	93.4092623366667	108.236642046667	89.9116460666667
"219487_at"	"FLJ23560"	40.26327247	39.0433114166667	35.5983579666667	41.2855894633333
"219488_at"	"A4GALT"	58.8583640866667	46.9237331433333	55.1174005333333	52.6972135366667
"219489_s_at"	"NXN"	24.01335112	25.2120261533333	24.83081371	21.47534379
"219490_s_at"	"DCLRE1B"	125.901059333333	134.6796424	136.8700393	111.391566836667
"219491_at"	"LRFN4"	41.24616797	45.2368793866667	54.7439322866667	41.40998101
"219492_at"	"CHIC2"	358.015148466667	334.6416473	326.8955724	339.5757205
"219493_at"	"SHCBP1"	345.995702266667	340.1198174	319.7155303	339.365645833333
"219494_at"	"RAD54B"	517.3015967	483.880609766667	494.4010358	494.5124635
"219495_s_at"	"ZNF180"	60.48729373	60.7355516033333	48.9938582066667	66.6164321133333
"219496_at"	"C2orf26"	32.92011329	32.59838282	33.1160988166667	33.1573637
"219497_s_at"	"BCL11A"	317.898636633333	322.447108266667	299.1520456	320.132332966667
"219498_s_at"	"BCL11A"	121.25143428	119.502618333333	94.2770949333333	113.969995066667
"219499_at"	"SEC61A2"	45.0013393933333	36.1697118866667	43.6160946666667	40.69624143
"219500_at"	"CLCF1"	35.2511295433333	38.05046357	39.29687764	36.96215402
"219501_at"	"FLJ10094"	25.4555161266667	24.2942935533333	23.51344973	23.35872994
"219502_at"	"NEIL3"	99.08687682	87.27090941	90.8155193333333	90.7881999133333
"219503_s_at"	"TMEM40"	23.7050999866667	24.1317353233333	26.63318174	25.33573491
"219504_s_at"	"C1orf82"	40.64678028	43.5474375766667	35.6884984133333	42.1135445
"219505_at"	"CECR1"	20.96371958	21.9617707433333	21.4344812366667	19.9819732433333
"219506_at"	"C1orf54"	28.6630567733333	34.2651162	37.4387084966667	35.60331653
"219507_at"	"RSRC1"	276.848171133333	255.06495	210.1643512	245.782452566667
"219508_at"	"GCNT3"	25.2624222466667	26.6464880633333	30.2996575333333	24.6812158466667
"219509_at"	"MYOZ1"	26.82941069	27.69342715	27.6024187666667	26.6460085533333
"219510_at"	"POLQ"	151.937248833333	131.9431346	94.95836283	167.1405849
"219511_s_at"	"SNCAIP"	24.22286913	23.1474258566667	23.3716867733333	26.7176918433333
"219512_at"	"C20orf172"	259.879523366667	210.350194966667	207.689607733333	225.2810724
"219513_s_at"	"SH2D3A"	18.4157287066667	18.45705462	20.31505885	18.00207102
"219514_at"	"ANGPTL2"	24.2423171333333	20.6775311766667	22.25721624	21.4593320733333
"219515_at"	"PRDM10"	310.338724433333	290.898877833333	258.531152066667	332.340921533333
"219516_at"	"TRPV4"	18.7947646533333	18.6718550166667	19.0658604833333	17.8298738933333
"219517_at"	"ELL3"	43.22552483	45.05054517	50.2372167666667	40.8406443466667
"219518_s_at"	"ELL3"	67.61046729	71.4090223833333	70.5304290366667	70.5600170933333
"219519_s_at"	"SN"	21.9731204933333	22.0357479666667	22.5208292	21.00666406
"219520_s_at"	"KIAA1280"	156.393561166667	162.062690166667	159.143708233333	140.794479766667
"219521_at"	"B3GAT1"	20.96763949	22.0559745333333	20.5757958233333	20.6060683033333
"219522_at"	"FJX1"	69.1844604133333	69.2735637033333	76.26468262	68.7139750566667
"219523_s_at"	"ODZ3"	22.04150318	23.58704498	24.8036013433333	23.26262333
"219524_s_at"	"C20orf7"	23.6901135	21.6876964933333	22.7796209333333	19.4847864166667
"219525_at"	"FLJ10847"	18.8694362833333	21.1939714333333	19.8408212366667	19.1727824266667
"219526_at"	"C14orf169"	337.0975592	359.1746529	376.5920332	308.693209166667
"219527_at"	"MOSC2"	21.24111372	22.9934329266667	23.58277575	23.4982438133333
"219528_s_at"	"BCL11B"	19.2006007766667	20.0979678666667	20.82410508	19.23201104
"219529_at"	"CLIC3"	17.8122014766667	20.2340521166667	18.46516887	17.8121029966667
"219530_at"	"FLJ21816"	193.1815088	186.751531233333	193.859602766667	203.235583566667
"219531_at"	"Cep72"	63.6152679433333	64.7040017233333	69.5594144866667	59.7394321766667
"219532_at"	"ELOVL4"	21.1902268466667	23.2631916866667	22.24006162	20.1383464133333
"219533_at"	"CDKN1C"	18.0293599466667	17.9399733533333	18.3560291566667	21.4455085566667
"219534_x_at"	"CDKN1C"	25.89723258	27.8196863833333	27.12903491	26.6610694933333
"219535_at"	"HUNK"	22.23555709	23.7278328733333	23.5145569	21.7114926133333
"219536_s_at"	"ZFP64"	28.2602543	24.8801167066667	26.8266767166667	24.84798766
"219537_x_at"	"DLL3"	23.1804836933333	21.1933740833333	22.0691019933333	23.8372324033333
"219538_at"	"WDR5B"	45.4903402466667	41.76857522	41.4201408233333	48.7136175533333
"219539_at"	"GEMIN6"	582.313673	599.420224866667	704.515676833333	582.5385066
"219540_at"	"ZNF267"	95.7874394066667	88.31817167	83.27240399	98.2635981833333
"219541_at"	"LIME1"	37.2062536466667	34.9350925666667	31.4611215833333	37.06620366
"219542_at"	"NEK11"	22.7196501466667	24.9686812433333	25.40296158	22.3485076233333
"219543_at"	"MAWBP"	24.5546872766667	26.7535660833333	23.53779775	22.3903077166667
"219544_at"	"FLJ22624"	532.058458233333	501.5798976	457.516095833333	487.882108366667
"219545_at"	"KCTD14"	21.08400413	22.0577331533333	20.8912722833333	20.0918106633333
"219546_at"	"BMP2K"	443.385791133333	397.391669533333	356.354897466667	389.702890033333
"219547_at"	"COX15"	236.4810485	243.7802068	248.3745826	216.304666133333
"219548_at"	"ZNF16"	115.1932177	112.797349466667	129.642589333333	102.17572306
"219549_s_at"	"RTN3"	3222.326532	3180.10546133333	3236.03060933333	3166.35024033333
"219550_at"	"ROBO3"	83.2765404066667	76.2991447266667	91.4311864266667	85.2713810633333
"219551_at"	"EAF2"	826.950004933333	776.956657	792.961384233333	766.8893519
"219552_at"	"C9orf13"	18.5558354766667	18.6240047133333	16.9580376633333	18.2825484133333
"219553_at"	"NME7"	340.543836933333	400.8956887	392.421817133333	377.055278266667
"219554_at"	"RHCG"	23.4655897133333	23.1279647666667	24.26270611	23.3188970766667
"219555_s_at"	"BM039"	566.5706101	535.926121266667	556.2222499	500.581931033333
"219556_at"	"FLJ13909"	74.83474484	95.0230367	102.978090266667	81.15061441
"219557_s_at"	"NRIP3"	91.9215103533333	94.6518158833333	109.560063566667	104.318975036667
"219558_at"	"ATP13A3"	98.4473741166667	126.761520166667	88.8370316566667	105.143426143333
"219559_at"	"C20orf59"	52.3926618333333	43.6298414833333	48.37694306	65.1884370033333
"219560_at"	"FLJ21125"	54.42443125	58.59630555	59.4520650933333	58.55620896
"219561_at"	"COPZ2"	140.3240358	161.642174933333	157.778034933333	130.9197616
"219562_at"	"RAB26"	28.7903774066667	31.25940236	31.1782503033333	26.9230771566667
"219563_at"	"C14orf139"	298.200825466667	292.3174963	292.291937966667	318.0829424
"219564_at"	"KCNJ16"	18.37095774	18.7050091533333	18.1311887166667	18.3390605966667
"219565_at"	"CYP20A1"	107.899849956667	104.806399976667	98.27561651	104.71163543
